hour, transport_mode, mean delay, variance delay, min delay, max delay, nb delay, 1st quartile delay, median delay, third quartile delay
04h20,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h20,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h20,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h20,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h30,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h30,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h30,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h30,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h40,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h40,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h40,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h40,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h50,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h50,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h50,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04h50,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h00,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h00,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h00,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h00,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h10,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h10,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h10,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h10,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h20,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h20,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h20,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h20,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h30,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h30,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h30,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h30,bus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h40,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h40,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h40,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h40,bus,3.396,0.0,3.396,3.396,1,3.396,3.396,3.396
05h50,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h50,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h50,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05h50,bus,3.679,0.0,3.679,3.679,1,3.679,3.679,3.679
06h00,walk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06h00,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06h00,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06h00,bus,45.777,1692.623,4.635,86.918,2,4.635,86.918,86.918
06h10,walk,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
06h10,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06h10,car,0.019,0.0,0.019,0.019,1,0.019,0.019,0.019
06h10,bus,34.538,969.793,3.396,65.679,2,3.396,65.679,65.679
06h20,walk,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0
06h20,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06h20,car,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06h20,bus,2.196,2.19,0.685,4.206,3,0.685,1.698,4.206
06h30,walk,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0
06h30,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06h30,car,0.014,0.0,0.012,0.015,2,0.015,0.012,0.012
06h30,bus,2.605,1.754,0.739,3.679,3,0.739,3.396,3.679
06h40,walk,0.0,0.0,-0.001,0.001,11,0.0,0.0,0.0
06h40,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06h40,car,0.014,0.0,0.002,0.024,4,0.024,0.019,0.002
06h40,bus,2.946,1.429,2.044,4.635,3,2.159,2.044,4.635
06h50,walk,0.0,0.0,-0.001,0.001,13,0.0,0.0,0.0
06h50,bike,-0.002,0.0,-0.002,-0.002,1,-0.002,-0.002,-0.002
06h50,car,0.011,0.0,0.006,0.016,5,0.006,0.01,0.015
06h50,bus,2.523,1.681,0.685,4.206,6,1.475,3.396,3.679
07h00,walk,0.0,0.0,-0.003,0.001,17,0.0,0.0,0.0
07h00,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07h00,car,0.018,0.0,0.001,0.062,7,0.026,0.062,0.009
07h00,bus,0.739,0.0,0.739,0.739,1,0.739,0.739,0.739
07h10,walk,0.0,0.0,0.0,0.001,23,0.0,0.0,0.001
07h10,bike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07h10,car,0.019,0.0,0.003,0.05,4,0.012,0.003,0.01
07h10,bus,16.255,697.52,2.044,69.043,5,2.044,3.396,4.635
07h20,walk,0.0,0.0,-0.001,0.002,40,0.0,0.0,0.0
07h20,bike,0.0,0.0,-0.002,0.004,5,-0.001,0.0,0.0
07h20,car,0.17,0.303,0.005,2.227,15,0.005,0.05,0.006
07h20,bus,4.086,14.85,0.685,10.479,4,1.475,3.706,10.479
07h30,walk,0.0,0.0,-0.002,0.002,57,0.0,0.001,0.0
07h30,bike,0.001,0.0,-0.001,0.003,6,0.001,0.001,0.003
07h30,car,0.018,0.0,0.005,0.056,20,0.015,0.011,0.031
07h30,bus,1.944,1.207,0.739,3.396,3,0.739,1.698,3.396
07h40,walk,0.0,0.0,-0.001,0.002,72,0.002,0.0,0.0
07h40,bike,0.001,0.0,-0.001,0.002,3,-0.001,0.002,0.001
07h40,car,0.041,0.015,0.003,0.658,27,0.004,0.019,0.008
07h40,bus,3.307,1.32,1.475,4.636,4,3.679,3.438,4.636
07h50,walk,0.0,0.0,-0.001,0.003,55,0.0,0.0,0.0
07h50,bike,-0.001,0.0,-0.001,0.0,6,-0.001,-0.001,0.0
07h50,car,0.023,0.0,0.004,0.074,23,0.012,0.052,0.064
07h50,bus,17.364,605.428,0.685,65.648,5,2.044,4.206,14.238
08h00,walk,0.0,0.0,-0.003,0.003,70,0.0,0.0,0.0
08h00,bike,0.0,0.0,-0.001,0.002,5,-0.001,0.0,0.002
08h00,car,0.017,0.0,0.001,0.038,16,0.038,0.025,0.024
08h00,bus,13.156,378.01,0.739,46.791,4,1.698,3.396,46.791
08h10,walk,0.0,0.0,-0.002,0.002,109,0.0,0.0,0.0
08h10,bike,0.0,0.0,-0.004,0.001,7,-0.004,0.0,0.001
08h10,car,0.211,0.688,0.002,4.505,35,0.014,0.019,0.005
08h10,bus,3.444,0.845,2.064,4.635,4,3.679,3.396,4.635
08h20,walk,0.0,0.0,-0.002,0.004,114,0.0,0.0,0.0
08h20,bike,0.0,0.0,-0.003,0.002,12,-0.002,0.001,0.0
08h20,car,0.021,0.0,0.0,0.092,40,0.017,0.056,0.013
08h20,bus,60.737,7285.254,0.685,222.012,5,2.225,4.206,74.557
08h30,walk,0.0,0.0,-0.003,0.003,131,0.0,0.0,0.0
08h30,bike,0.0,0.0,-0.003,0.003,6,-0.001,0.0,0.001
08h30,car,0.162,0.826,0.001,6.05,43,0.032,0.021,0.029
08h30,bus,2.068,1.765,0.739,3.396,2,0.739,3.396,3.396
08h40,walk,0.0,0.0,-0.002,0.004,140,0.0,0.001,0.0
08h40,bike,0.0,0.0,-0.004,0.003,21,-0.003,0.0,0.0
08h40,car,0.268,0.897,0.001,6.074,46,0.002,0.001,0.027
08h40,bus,4.514,5.933,1.698,8.327,4,3.396,4.635,8.327
08h50,walk,0.0,0.0,-0.002,0.004,134,0.0,0.0,0.0
08h50,bike,0.0,0.0,-0.003,0.002,16,-0.003,0.002,0.001
08h50,car,0.264,0.818,0.002,5.254,46,0.013,0.015,0.005
08h50,bus,2.122,2.275,0.685,4.206,3,0.685,1.476,4.206
09h00,walk,0.0,0.0,-0.004,0.005,137,0.0,0.001,0.001
09h00,bike,0.0,0.0,-0.001,0.001,12,0.0,0.0,0.0
09h00,car,1.078,7.331,0.002,10.881,39,0.022,0.017,0.017
09h00,bus,4.043,11.899,0.739,9.773,4,2.159,3.499,9.773
09h10,walk,0.0,0.0,-0.002,0.003,116,0.001,0.0,0.0
09h10,bike,0.001,0.0,-0.001,0.002,10,0.001,0.0,0.001
09h10,car,0.885,4.476,0.002,10.889,42,0.005,0.007,0.045
09h10,bus,17.897,198.473,2.044,38.715,4,8.455,22.373,38.715
09h20,walk,0.0,0.0,-0.003,0.004,114,0.0,0.0,0.0
09h20,bike,0.001,0.0,-0.001,0.003,10,0.0,0.0,0.003
09h20,car,0.746,3.156,0.002,6.353,38,0.017,0.021,0.027
09h20,bus,13.496,401.339,0.685,48.143,4,1.475,3.682,48.143
09h30,walk,0.0,0.0,-0.002,0.004,148,0.001,0.0,0.0
09h30,bike,0.001,0.0,-0.001,0.003,17,0.0,0.001,0.002
09h30,car,0.564,2.744,0.0,6.847,46,0.014,0.025,0.0
09h30,bus,2.098,1.178,0.739,3.396,3,0.739,2.159,3.396
09h40,walk,0.0,0.0,-0.003,0.002,91,0.0,0.0,0.0
09h40,bike,0.0,0.0,-0.002,0.003,9,0.0,0.001,0.003
09h40,car,0.407,1.946,0.0,6.02,40,0.003,0.023,0.018
09h40,bus,5.326,2.711,3.679,6.972,2,3.679,6.972,6.972
09h50,walk,0.0,0.0,-0.004,0.001,79,0.0,0.0,0.0
09h50,bike,0.0,0.0,-0.004,0.003,5,-0.001,0.003,0.0
09h50,car,0.017,0.0,0.003,0.036,18,0.025,0.013,0.003
09h50,bus,2.497,1.912,0.685,4.206,4,1.699,3.396,4.206
10h00,walk,0.0,0.0,-0.004,0.002,93,0.001,0.0,0.0
10h00,bike,0.0,0.0,-0.004,0.004,12,0.0,0.0,0.003
10h00,car,0.129,0.358,0.004,3.461,32,0.052,0.033,0.026
10h00,bus,2.209,2.161,0.739,3.679,2,0.739,3.679,3.679
10h10,walk,0.0,0.0,-0.003,0.002,70,0.0,0.0,0.0
10h10,bike,0.001,0.0,-0.002,0.003,5,-0.001,0.003,0.002
10h10,car,0.8,3.908,-0.001,6.053,22,0.02,0.013,0.017
10h10,bus,9.978,60.786,2.159,21.362,4,3.396,12.993,21.362
10h20,walk,0.0,0.0,-0.001,0.004,55,0.0,0.001,0.001
10h20,bike,0.0,0.0,-0.003,0.002,7,-0.001,-0.001,0.002
10h20,car,0.018,0.0,0.0,0.042,18,0.023,0.026,0.005
10h20,bus,2.196,2.19,0.685,4.206,3,0.685,1.698,4.206
10h30,walk,0.0,0.0,-0.001,0.004,57,0.0,0.001,0.0
10h30,bike,-0.001,0.0,-0.003,0.001,4,-0.001,0.0,0.001
10h30,car,0.019,0.0,-0.001,0.047,19,0.04,0.014,0.027
10h30,bus,2.605,1.754,0.739,3.679,3,0.739,3.396,3.679
10h40,walk,0.0,0.0,-0.001,0.001,60,0.0,0.0,0.0
10h40,bike,0.001,0.0,0.001,0.001,1,0.001,0.001,0.001
10h40,car,0.021,0.0,0.0,0.049,25,0.023,0.018,0.025
10h40,bus,3.397,1.533,2.159,4.635,2,2.159,4.635,4.635
10h50,walk,0.0,0.0,-0.001,0.002,58,0.0,0.001,0.001
10h50,bike,-0.001,0.0,-0.007,0.003,6,-0.007,0.001,0.0
10h50,car,0.016,0.0,0.0,0.055,19,0.023,0.014,0.007
10h50,bus,2.992,1.858,0.685,4.206,4,3.396,3.679,4.206
11h00,walk,0.0,0.0,-0.002,0.003,61,0.0,0.0,0.0
11h00,bike,0.0,0.0,-0.003,0.002,4,0.0,0.002,0.0
11h00,car,0.08,0.106,0.0,1.67,25,0.005,0.012,0.004
11h00,bus,1.219,0.23,0.739,1.698,2,0.739,1.698,1.698
11h10,walk,0.0,0.0,-0.006,0.001,87,0.001,0.001,0.0
11h10,bike,-0.001,0.0,-0.005,0.001,10,-0.002,0.0,0.001
11h10,car,0.014,0.0,-0.001,0.053,23,0.032,0.0,0.006
11h10,bus,3.903,0.281,3.396,4.635,3,3.396,3.679,4.635
11h20,walk,0.0,0.0,-0.001,0.003,97,0.0,0.0,0.0
11h20,bike,-0.001,0.0,-0.004,0.001,7,-0.001,0.0,0.001
11h20,car,0.318,1.709,-0.001,6.03,40,0.031,0.01,0.014
11h20,bus,5.808,24.684,0.685,12.534,3,0.685,4.206,12.534
11h30,walk,0.0,0.0,-0.002,0.004,104,0.0,0.0,0.0
11h30,bike,-0.001,0.0,-0.004,0.002,9,-0.002,0.0,0.0
11h30,car,0.181,0.509,-0.001,4.387,42,0.028,0.0,0.006
11h30,bus,2.807,1.439,0.739,3.682,4,3.396,3.412,3.682
11h40,walk,0.0,0.0,-0.002,0.001,91,0.0,0.0,0.0
11h40,bike,0.0,0.0,-0.004,0.001,8,-0.001,0.001,0.001
11h40,car,0.352,1.399,0.0,6.03,28,0.016,0.036,0.01
11h40,bus,41.16,0.0,41.16,41.16,1,41.16,41.16,41.16
11h50,walk,0.0,0.0,-0.002,0.002,104,0.0,0.0,0.001
11h50,bike,0.0,0.0,-0.002,0.005,10,-0.002,0.0,0.001
11h50,car,0.234,0.931,-0.001,5.131,42,0.013,0.0,0.022
11h50,bus,2.846,2.502,0.685,5.034,6,1.281,3.679,4.238
12h00,walk,0.0,0.0,-0.003,0.002,96,0.001,0.001,0.0
12h00,bike,0.0,0.0,-0.001,0.003,6,-0.001,-0.001,0.003
12h00,car,0.015,0.0,0.0,0.059,30,0.002,0.017,0.0
12h00,bus,0.739,0.0,0.739,0.739,1,0.739,0.739,0.739
12h10,walk,0.0,0.0,-0.003,0.003,109,0.0,0.0,0.0
12h10,bike,-0.001,0.0,-0.003,0.003,15,-0.001,-0.001,0.0
12h10,car,0.171,0.738,-0.001,5.382,38,0.013,0.413,0.0
12h10,bus,3.373,1.164,1.707,4.71,4,3.396,3.679,4.71
12h20,walk,0.0,0.0,-0.001,0.003,109,0.0,0.0,0.0
12h20,bike,0.001,0.0,-0.002,0.002,12,0.002,0.0,0.002
12h20,car,0.449,1.688,0.0,6.013,41,0.0,0.002,0.013
12h20,bus,2.122,2.276,0.685,4.206,3,0.685,1.475,4.206
12h30,walk,0.0,0.0,-0.005,0.002,104,0.0,0.0,0.0
12h30,bike,-0.001,0.0,-0.002,0.002,11,-0.001,-0.002,0.0
12h30,car,0.187,0.942,0.002,5.677,33,0.023,0.016,0.009
12h30,bus,2.228,1.082,0.739,3.679,6,1.352,2.044,3.396
12h40,walk,0.0,0.0,-0.001,0.002,92,0.0,0.002,0.0
12h40,bike,0.0,0.0,-0.003,0.003,7,-0.002,0.002,0.0
12h40,car,0.65,3.602,0.0,6.949,30,0.009,0.005,0.054
12h40,bus,3.167,2.156,1.698,4.635,2,1.698,4.635,4.635
12h50,walk,0.0,0.0,-0.001,0.003,89,0.0,0.0,0.0
12h50,bike,0.0,0.0,-0.004,0.002,5,-0.004,0.001,0.001
12h50,car,0.316,1.436,0.0,5.668,35,0.027,0.007,0.011
12h50,bus,7.768,81.889,0.685,23.31,4,3.396,3.679,23.31
13h00,walk,0.0,0.0,-0.003,0.001,89,0.001,0.001,0.0
13h00,bike,0.0,0.0,-0.003,0.006,12,-0.002,0.002,0.0
13h00,car,0.022,0.0,0.0,0.066,35,0.012,0.018,0.018
13h00,bus,4.154,11.662,0.739,7.569,2,0.739,7.569,7.569
13h10,walk,0.0,0.0,-0.002,0.004,97,0.0,0.001,0.0
13h10,bike,0.001,0.0,0.0,0.004,9,0.003,0.0,0.004
13h10,car,0.115,0.235,-0.001,2.489,25,0.002,0.027,0.035
13h10,bus,4.015,0.384,3.396,4.635,2,3.396,4.635,4.635
13h20,walk,0.0,0.0,-0.003,0.001,119,0.0,0.0,0.0
13h20,bike,0.0,0.0,-0.001,0.002,9,0.0,0.001,0.0
13h20,car,0.117,0.446,0.0,4.695,48,0.015,0.007,0.013
13h20,bus,7.084,83.208,0.685,25.146,5,1.699,3.682,4.206
13h30,walk,0.0,0.0,-0.002,0.001,161,0.0,0.0,0.0
13h30,bike,0.0,0.0,-0.004,0.002,12,-0.001,0.0,0.002
13h30,car,0.37,1.237,-0.001,5.598,56,0.0,0.026,0.02
13h30,bus,1.829,1.29,0.739,3.396,3,0.739,1.352,3.396
13h40,walk,0.0,0.0,-0.001,0.005,181,0.0,0.0,0.0
13h40,bike,0.001,0.0,-0.002,0.003,19,0.0,0.0,0.0
13h40,car,0.958,45.055,0.0,52.765,61,0.008,0.021,0.012
13h40,bus,97.881,5490.279,2.159,182.666,3,2.159,108.819,182.666
13h50,walk,0.0,0.0,-0.002,0.001,207,0.0,0.0,0.0
13h50,bike,0.0,0.0,-0.003,0.003,18,-0.003,0.0,0.0
13h50,car,0.312,1.123,-0.001,6.007,85,0.017,0.021,0.0
13h50,bus,6.333,36.052,0.685,15.831,4,1.698,7.116,15.831
14h00,walk,0.0,0.0,-0.002,0.005,236,0.0,0.0,0.0
14h00,bike,0.0,0.0,-0.004,0.004,14,-0.004,0.001,0.002
14h00,car,0.141,0.4,0.0,4.978,86,0.003,0.008,0.012
14h00,bus,1.901,1.64,0.739,3.685,3,0.739,1.28,3.685
14h10,walk,0.0,0.0,-0.003,0.004,226,0.0,0.002,0.0
14h10,bike,0.0,0.0,-0.003,0.002,26,-0.002,0.001,0.001
14h10,car,0.379,1.22,0.0,6.646,95,0.048,0.017,0.65
14h10,bus,33.635,1670.96,2.169,91.366,3,2.169,7.369,91.366
14h20,walk,0.0,0.0,-0.006,0.004,207,0.0,0.0,0.0
14h20,bike,0.0,0.0,-0.002,0.002,19,-0.001,0.001,0.001
14h20,car,0.081,0.141,-0.001,2.784,66,0.034,0.021,0.085
14h20,bus,18.779,834.049,0.685,68.749,4,1.475,4.206,68.749
14h30,walk,0.0,0.0,-0.001,0.004,151,0.0,0.0,0.0
14h30,bike,0.0,0.0,-0.002,0.003,14,-0.002,0.002,0.003
14h30,car,0.233,0.777,0.0,4.787,57,0.012,0.011,0.012
14h30,bus,1.944,1.207,0.739,3.396,3,0.739,1.698,3.396
14h40,walk,0.0,0.0,-0.001,0.004,124,0.0,0.0,0.0
14h40,bike,0.0,0.0,-0.004,0.003,14,-0.002,0.003,0.002
14h40,car,0.166,0.42,0.0,4.217,48,0.003,0.005,0.005
14h40,bus,20.758,259.951,4.635,36.881,2,4.635,36.881,36.881
14h50,walk,0.0,0.0,-0.003,0.003,101,0.0,0.0,0.001
14h50,bike,0.0,0.0,-0.002,0.003,13,0.0,0.0,0.003
14h50,car,0.133,0.257,-0.001,2.735,30,0.0,0.051,0.875
14h50,bus,2.612,1.769,0.685,4.206,4,2.159,3.396,4.206
15h00,walk,0.0,0.0,-0.003,0.002,50,0.0,0.001,0.0
15h00,bike,0.001,0.0,0.0,0.001,4,0.001,0.0,0.001
15h00,car,0.022,0.0,0.0,0.056,16,0.022,0.056,0.008
15h00,bus,26.24,426.275,0.739,47.928,5,1.698,38.634,42.202
15h10,walk,0.0,0.0,-0.002,0.005,30,0.0,0.0,0.001
